,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
p056,f,ntr,336.363636364,-100.0,336.363636364,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0,336.363636364,-100.0,336.363636364,-100.0,-100.0,-100.0,336.363636364,-100.0,336.363636364,-100.0,336.363636364,-100.0,-100.0,-100.0,-100.0
p056,f,sad,-0.564971751412,-90.9604519774,26.5536723164,-100.0,80.790960452,44.6327683616,17.5141242938,-100.0,-45.7627118644,26.5536723164,-100.0,44.6327683616,71.7514124294,-100.0,-36.7231638418,-100.0,-100.0,-27.6836158192,171.186440678,-90.9604519774,-100.0,26.5536723164,-27.6836158192,80.790960452,-18.6440677966,107.90960452,243.502824859,162.146892655,-100.0,-90.9604519774,-90.9604519774,-36.7231638418,-27.6836158192,-45.7627118644,53.6723163842,35.593220339,-100.0,-90.9604519774,53.6723163842,53.6723163842,35.593220339,153.107344633,144.06779661,-100.0,225.423728814,-18.6440677966,-100.0,-18.6440677966
p056,f,sup,-36.4238410596,19.2052980132,-84.1059602649,11.2582781457,11.2582781457,-12.582781457,-36.4238410596,19.2052980132,74.8344370861,82.7814569536,3.31125827815,43.0463576159,-92.0529801325,-92.0529801325,58.940397351,-4.6357615894,27.1523178808,-52.3178807947,27.1523178808,-84.1059602649,-76.1589403974,27.1523178808,-36.4238410596,-12.582781457,-76.1589403974,-12.582781457,209.933774834,-36.4238410596,58.940397351,345.033112583,122.516556291,66.8874172185,-20.5298013245,98.6754966887,-60.2649006623,35.0993377483,-28.4768211921,-20.5298013245,-60.2649006623,-28.4768211921,11.2582781457,-52.3178807947,-60.2649006623,-76.1589403974,-36.4238410596,-20.5298013245,-84.1059602649,-60.2649006623
p056,m,ang,-47.7313974592,-73.8656987296,21.9600725953,-21.5970961887,82.9401088929,4.53720508167,-12.8856624319,82.9401088929,-56.442831216,-100.0,-21.5970961887,21.9600725953,4.53720508167,30.6715063521,-12.8856624319,-100.0,65.5172413793,-21.5970961887,248.457350272,4.53720508167,100.362976407,265.880217786,109.074410163,-21.5970961887,30.6715063521,-12.8856624319,-73.8656987296,-39.0199637024,39.3829401089,-12.8856624319,-100.0,-30.3085299456,-100.0,4.53720508167,82.9401088929,-65.1542649728,-100.0,-100.0,-73.8656987296,109.074410163,-4.17422867514,74.2286751361,13.2486388385,-100.0,-100.0,-73.8656987296,143.920145191,-65.1542649728
p056,m,dis,-56.8345323741,-100.0,12.2302158273,-100.0,-100.0,3.59712230216,12.2302158273,124.460431655,-13.6690647482,-100.0,-13.6690647482,-100.0,-100.0,-13.6690647482,-13.6690647482,72.6618705036,-5.03597122302,12.2302158273,-100.0,-56.8345323741,-30.9352517986,81.2949640288,133.09352518,-5.03597122302,107.194244604,20.8633093525,124.460431655,-13.6690647482,-100.0,81.2949640288,150.35971223,-100.0,-30.9352517986,-30.9352517986,-100.0,12.2302158273,72.6618705036,89.928057554,55.3956834532,-56.8345323741,141.726618705,-48.2014388489,20.8633093525,55.3956834532,38.1294964029,81.2949640288,-100.0,-13.6690647482
p056,m,fea,37.7049180328,67.2131147541,-21.3114754098,86.8852459016,18.0327868852,-100.0,57.3770491803,-1.6393442623,-11.4754098361,-21.3114754098,145.901639344,-70.4918032787,-100.0,8.19672131148,-40.9836065574,18.0327868852,-60.6557377049,96.7213114754,96.7213114754,-11.4754098361,-100.0,8.19672131148,195.081967213,-31.1475409836,-60.6557377049,-1.6393442623,-100.0,47.5409836066,-70.4918032787,234.426229508,-100.0,8.19672131148,-100.0,-60.6557377049,77.0491803279,-1.6393442623,-11.4754098361,-80.3278688525,165.573770492,27.868852459,-1.6393442623,106.557377049,-100.0,-80.3278688525,-21.3114754098,-60.6557377049,-31.1475409836,-50.8196721311
p056,m,hap,-100.0,122.634508349,-100.0,-10.9461966605,95.9183673469,-64.3784786642,-37.6623376623,-100.0,-100.0,-64.3784786642,-100.0,140.445269017,-100.0,131.539888683,-100.0,-100.0,-100.0,-100.0,140.445269017,33.5807050093,-28.7569573284,309.647495362,-10.9461966605,-37.6623376623,60.2968460111,15.7699443414,51.3914656772,60.2968460111,15.7699443414,78.107606679,87.012987013,104.823747681,-2.04081632653,-37.6623376623,-37.6623376623,-37.6623376623,6.86456400742,158.256029685,-2.04081632653,-28.7569573284,-100.0,24.6753246753,15.7699443414,51.3914656772,-2.04081632653,-100.0,-100.0,-2.04081632653
p056,m,ntr,14.2857142857,14.2857142857,14.2857142857,14.2857142857,-100.0,585.714285714,-100.0,-100.0,14.2857142857,14.2857142857,-100.0,-100.0,-100.0,14.2857142857,14.2857142857,14.2857142857,14.2857142857,14.2857142857,14.2857142857,-100.0,14.2857142857,-100.0,14.2857142857,-100.0,-100.0,14.2857142857,-100.0,-100.0,-100.0,14.2857142857,357.142857143,-100.0,14.2857142857,-100.0,-100.0,471.428571429,-100.0,14.2857142857,14.2857142857,-100.0,-100.0,14.2857142857,-100.0,-100.0,-100.0,-100.0,128.571428571,471.428571429
p056,m,sad,-100.0,73.6170212766,-38.7234042553,2.12765957447,32.7659574468,145.106382979,12.3404255319,-38.7234042553,32.7659574468,22.5531914894,53.1914893617,-100.0,-28.5106382979,-100.0,114.468085106,-100.0,-100.0,104.255319149,-18.2978723404,288.085106383,134.893617021,22.5531914894,216.595744681,32.7659574468,2.12765957447,2.12765957447,-28.5106382979,2.12765957447,-18.2978723404,42.9787234043,32.7659574468,-48.9361702128,-100.0,2.12765957447,124.680851064,-38.7234042553,22.5531914894,-100.0,-100.0,-100.0,-100.0,12.3404255319,12.3404255319,-100.0,-48.9361702128,63.4042553191,-100.0,-100.0
p056,m,sup,-5.00582072177,-60.884749709,-100.0,-49.7089639115,67.6367869616,123.515715949,-44.1210710128,112.339930151,50.8731082654,-66.4726426077,-49.7089639115,-49.7089639115,0.58207217695,-100.0,95.5762514552,-60.884749709,-49.7089639115,-44.1210710128,-21.7694994179,-27.3573923166,28.5215366705,95.5762514552,56.4610011641,78.812572759,22.9336437718,-32.9452852154,95.5762514552,56.4610011641,-100.0,22.9336437718,-44.1210710128,84.4004656577,-60.884749709,0.58207217695,22.9336437718,-100.0,-60.884749709,39.697322468,17.3457508731,157.043073341,-49.7089639115,-100.0,50.8731082654,-83.2363213038,-100.0,-10.5937136205,157.043073341,34.1094295693
p057,f,ang,-54.0983606557,-100.0,18.0327868852,-100.0,-100.0,-21.3114754098,-14.7540983607,109.836065574,-100.0,11.4754098361,142.62295082,-54.0983606557,-100.0,-40.9836065574,31.1475409836,-54.0983606557,-1.6393442623,149.180327869,-27.868852459,-1.6393442623,234.426229508,-40.9836065574,70.4918032787,-34.4262295082,-14.7540983607,-1.6393442623,37.7049180328,-100.0,149.180327869,221.31147541,-100.0,-21.3114754098,-100.0,37.7049180328,50.8196721311,227.868852459,-93.4426229508,-47.5409836066,-47.5409836066,-21.3114754098,-93.4426229508,57.3770491803,90.1639344262,-93.4426229508,-34.4262295082,-47.5409836066,-1.6393442623,24.5901639344
p057,f,dis,-6.43274853801,-100.0,-15.7894736842,59.0643274854,-100.0,-100.0,-34.5029239766,12.2807017544,105.847953216,12.2807017544,77.7777777778,-100.0,-100.0,-6.43274853801,87.134502924,-6.43274853801,-34.5029239766,12.2807017544,105.847953216,77.7777777778,-6.43274853801,302.339181287,218.128654971,105.847953216,-100.0,-100.0,105.847953216,-34.5029239766,-6.43274853801,-100.0,414.619883041,-15.7894736842,12.2807017544,-100.0,-15.7894736842,-100.0,-100.0,-100.0,-6.43274853801,-6.43274853801,-34.5029239766,-15.7894736842,-34.5029239766,-100.0,-6.43274853801,12.2807017544,-100.0,-34.5029239766
p057,f,fea,-100.0,100.0,-100.0,-100.0,-100.0,100.0,100.0,-100.0,-100.0,100.0,100.0,-100.0,100.0,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,500.0,100.0,100.0,-100.0,-100.0,500.0,100.0,-100.0,700.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,500.0,-100.0,-100.0,-100.0,-100.0,-100.0
p057,f,hap,-100.0,5.06155950752,51.0259917921,-100.0,-60.6019151847,-21.2038303694,-40.902872777,-8.07113543092,-40.902872777,57.5923392613,64.1586867305,-21.2038303694,-8.07113543092,90.4240766074,77.2913816689,24.7606019152,57.5923392613,57.5923392613,31.3269493844,-40.902872777,123.255813953,-100.0,-21.2038303694,-80.3009575923,77.2913816689,-67.1682626539,-1.5047879617,-34.3365253078,-67.1682626539,18.194254446,-80.3009575923,-60.6019151847,90.4240766074,-34.3365253078,-73.7346101231,37.8932968536,37.8932968536,241.450068399,-14.6374829001,-14.6374829001,-47.4692202462,-8.07113543092,-67.1682626539,37.8932968536,44.4596443228,-34.3365253078,31.3269493844,-8.07113543092
p057,f,ntr,-43.2432432432,21.6216216216,-27.027027027,167.567567568,-100.0,86.4864864865,-18.9189189189,-100.0,54.0540540541,151.351351351,-51.3513513514,-27.027027027,54.0540540541,-2.7027027027,54.0540540541,-27.027027027,-83.7837837838,-51.3513513514,5.40540540541,-2.7027027027,-83.7837837838,37.8378378378,78.3783783784,-100.0,-35.1351351351,86.4864864865,21.6216216216,-27.027027027,5.40540540541,37.8378378378,-75.6756756757,29.7297297297,-100.0,-91.8918918919,232.432432432,21.6216216216,-83.7837837838,-10.8108108108,-100.0,-91.8918918919,21.6216216216,86.4864864865,102.702702703,70.2702702703,-18.9189189189,-83.7837837838,5.40540540541,5.40540540541
p057,f,sad,148.54368932,-100.0,8.73786407767,-100.0,55.3398058252,-100.0,-100.0,-100.0,-100.0,55.3398058252,70.8737864078,-100.0,210.67961165,-37.8640776699,24.2718446602,-22.3300970874,101.941747573,-6.79611650485,24.2718446602,-84.4660194175,-100.0,-100.0,-100.0,148.54368932,8.73786407767,210.67961165,8.73786407767,148.54368932,70.8737864078,70.8737864078,-37.8640776699,70.8737864078,55.3398058252,-84.4660194175,-6.79611650485,-100.0,55.3398058252,-37.8640776699,55.3398058252,101.941747573,-22.3300970874,-100.0,-84.4660194175,-84.4660194175,8.73786407767,55.3398058252,-100.0,39.8058252427
p057,f,sup,-100.0,-44.8275862069,37.9310344828,-51.724137931,-37.9310344828,65.5172413793,-31.0344827586,-79.3103448276,-51.724137931,-51.724137931,168.965517241,-17.2413793103,86.2068965517,51.724137931,-37.9310344828,-3.44827586207,-10.3448275862,-100.0,-58.6206896552,100.0,86.2068965517,-100.0,93.1034482759,-17.2413793103,-65.5172413793,-65.5172413793,148.275862069,-72.4137931034,-24.1379310345,3.44827586207,79.3103448276,3.44827586207,-10.3448275862,31.0344827586,58.6206896552,-51.724137931,141.379310345,24.1379310345,-79.3103448276,-58.6206896552,-24.1379310345,-10.3448275862,24.1379310345,-24.1379310345,-31.0344827586,106.896551724,100.0,-100.0
p057,m,ang,-100.0,65.5172413793,-100.0,1.85676392573,-49.0716180371,141.909814324,-61.8037135279,-100.0,-23.6074270557,-61.8037135279,-87.2679045093,40.0530503979,129.177718833,-87.2679045093,-61.8037135279,-61.8037135279,-100.0,-61.8037135279,78.24933687,-61.8037135279,-100.0,180.106100796,78.24933687,-87.2679045093,90.9814323607,103.713527851,256.49867374,-23.6074270557,141.909814324,-87.2679045093,14.5888594164,-100.0,-100.0,-100.0,167.374005305,27.3209549072,-74.5358090186,-23.6074270557,52.7851458886,-100.0,-36.3395225464,103.713527851,14.5888594164,-74.5358090186,192.838196286,-61.8037135279,-10.875331565,116.445623342
p057,m,dis,-11.1111111111,-37.7777777778,-55.5555555556,6.66666666667,51.1111111111,15.5555555556,-100.0,113.333333333,202.222222222,42.2222222222,-55.5555555556,-55.5555555556,24.4444444444,15.5555555556,-2.22222222222,-2.22222222222,-37.7777777778,-55.5555555556,-37.7777777778,-55.5555555556,-55.5555555556,68.8888888889,157.777777778,-100.0,113.333333333,6.66666666667,-100.0,60.0,-100.0,246.666666667,122.222222222,-100.0,-37.7777777778,-100.0,-100.0,-20.0,-55.5555555556,-37.7777777778,184.444444444,-20.0,-55.5555555556,24.4444444444,51.1111111111,6.66666666667,6.66666666667,-100.0,6.66666666667,-37.7777777778
p057,m,fea,29.7297297297,29.7297297297,-100.0,-100.0,-100.0,-100.0,29.7297297297,85.3281853282,-100.0,-100.0,159.459459459,85.3281853282,-100.0,-100.0,-100.0,400.386100386,-100.0,29.7297297297,29.7297297297,85.3281853282,-100.0,29.7297297297,29.7297297297,85.3281853282,-100.0,-100.0,307.722007722,-100.0,-100.0,-100.0,122.393822394,-100.0,-100.0,-100.0,530.115830116,-100.0,85.3281853282,122.393822394,-100.0,122.393822394,-100.0,-100.0,215.057915058,-100.0,-100.0,-100.0,85.3281853282,-100.0
p057,m,hap,-69.1813804173,108.025682183,246.709470305,7.86516853933,-7.54414125201,-100.0,-61.4767255217,-46.0674157303,-69.1813804173,-76.886035313,-15.2487961477,-53.772070626,-100.0,92.6163723917,0.16051364366,185.07223114,161.958266453,46.3884430177,-76.886035313,46.3884430177,-22.9534510433,84.911717496,61.797752809,-69.1813804173,-61.4767255217,0.16051364366,-92.2953451043,-7.54414125201,-69.1813804173,339.165329053,69.5024077047,-46.0674157303,54.0930979133,0.16051364366,-92.2953451043,-100.0,-76.886035313,108.025682183,0.16051364366,-92.2953451043,92.6163723917,-100.0,15.569823435,-46.0674157303,-61.4767255217,15.569823435,-76.886035313,-46.0674157303
p057,m,ntr,-66.4804469274,20.6703910615,-26.2569832402,-32.9608938547,20.6703910615,-100.0,-26.2569832402,-6.14525139665,-6.14525139665,-59.7765363128,-12.8491620112,34.0782122905,-19.5530726257,81.0055865922,-93.2960893855,54.1899441341,-46.3687150838,107.82122905,34.0782122905,101.117318436,127.932960894,141.340782123,-12.8491620112,-26.2569832402,0.558659217877,27.374301676,87.7094972067,-6.14525139665,94.4134078212,-32.9608938547,-73.1843575419,54.1899441341,-6.14525139665,-6.14525139665,-32.9608938547,34.0782122905,-12.8491620112,27.374301676,74.3016759777,-86.5921787709,-32.9608938547,-46.3687150838,-46.3687150838,-26.2569832402,-6.14525139665,-79.8882681564,-39.6648044693,-53.0726256983
p057,m,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p057,m,sup,72.4550898204,-49.7005988024,65.2694610778,-56.8862275449,-92.8143712575,22.1556886228,-13.7724550898,-6.58682634731,-92.8143712575,-20.9580838323,101.19760479,-20.9580838323,-92.8143712575,-20.9580838323,-92.8143712575,-28.1437125749,94.0119760479,115.568862275,108.383233533,-64.0718562874,-56.8862275449,-6.58682634731,-92.8143712575,65.2694610778,-64.0718562874,-20.9580838323,65.2694610778,43.7125748503,-100.0,122.754491018,29.3413173653,43.7125748503,36.5269461078,7.78443113772,58.0838323353,22.1556886228,129.94011976,-56.8862275449,-42.5149700599,-92.8143712575,29.3413173653,65.2694610778,0.59880239521,-56.8862275449,43.7125748503,94.0119760479,-92.8143712575,-100.0
p058,f,ang,18.6650185414,-100.0,6.79851668727,0.865265760198,36.4647713226,-46.6007416564,-16.934487021,24.5982694685,-64.4004944376,12.7317676143,-22.8677379481,-34.7342398022,166.996291718,-100.0,-100.0,-5.06798516687,-52.5339925834,12.7317676143,-100.0,83.9307787392,36.4647713226,196.662546354,-40.6674907293,-46.6007416564,-5.06798516687,-64.4004944376,149.196538937,149.196538937,-46.6007416564,0.865265760198,149.196538937,12.7317676143,-40.6674907293,-52.5339925834,-100.0,48.3312731768,6.79851668727,-100.0,-34.7342398022,-40.6674907293,77.9975278121,24.5982694685,107.663782447,60.1977750309,-100.0,-100.0,72.064276885,-40.6674907293
p058,f,dis,75.2535496957,-100.0,-2.6369168357,-100.0,-31.845841785,26.5720081136,-100.0,211.561866126,-2.6369168357,-2.6369168357,16.8356997972,-100.0,-100.0,133.671399594,26.5720081136,-100.0,-100.0,172.61663286,26.5720081136,-100.0,-2.6369168357,65.5172413793,-100.0,65.5172413793,55.7809330629,-2.6369168357,-100.0,-100.0,-100.0,221.298174442,211.561866126,84.9898580122,65.5172413793,-100.0,-100.0,-31.845841785,65.5172413793,-2.6369168357,55.7809330629,55.7809330629,-2.6369168357,-100.0,-41.5821501014,-100.0,162.880324544,7.09939148073,-100.0,16.8356997972
p058,f,fea,232.846715328,22.6277372263,-100.0,-100.0,22.6277372263,-100.0,-100.0,75.1824817518,75.1824817518,110.218978102,92.700729927,110.218978102,-100.0,-100.0,92.700729927,-100.0,-100.0,-100.0,75.1824817518,-100.0,-100.0,92.700729927,22.6277372263,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,75.1824817518,110.218978102,-100.0,-100.0,-100.0,232.846715328,22.6277372263,-100.0,110.218978102,75.1824817518,92.700729927,110.218978102,-100.0,-100.0,232.846715328,-100.0,390.510948905,22.6277372263,-100.0
p058,f,hap,-40.7407407407,104.115226337,-86.8312757202,-47.3251028807,367.489711934,-100.0,38.2716049383,-27.5720164609,38.2716049383,-47.3251028807,-47.3251028807,-53.9094650206,31.6872427984,64.6090534979,64.6090534979,-7.81893004115,-40.7407407407,-86.8312757202,64.6090534979,-86.8312757202,-27.5720164609,-53.9094650206,11.9341563786,-47.3251028807,-40.7407407407,31.6872427984,-20.987654321,-40.7407407407,-86.8312757202,275.308641975,104.115226337,-100.0,-20.987654321,-27.5720164609,-27.5720164609,-20.987654321,-100.0,281.893004115,-14.4032921811,-53.9094650206,-20.987654321,-53.9094650206,25.1028806584,-27.5720164609,-86.8312757202,-7.81893004115,5.34979423868,44.8559670782
p058,f,ntr,56.5217391304,134.782608696,91.3043478261,-47.8260869565,-100.0,186.956521739,-13.0434782609,-39.1304347826,21.7391304348,-100.0,395.652173913,-4.34782608696,-13.0434782609,73.9130434783,30.4347826087,-4.34782608696,13.0434782609,39.1304347826,-13.0434782609,-100.0,-65.2173913043,65.2173913043,-100.0,-100.0,-100.0,39.1304347826,-65.2173913043,-100.0,-13.0434782609,213.043478261,-100.0,-65.2173913043,100.0,-100.0,4.34782608696,-4.34782608696,-100.0,-100.0,-4.34782608696,13.0434782609,-100.0,204.347826087,-100.0,-100.0,82.6086956522,82.6086956522,-100.0,4.34782608696
p058,f,sad,-100.0,-100.0,-73.7704918033,-100.0,-100.0,136.06557377,227.868852459,-73.7704918033,-100.0,-100.0,-8.19672131148,-100.0,44.262295082,44.262295082,44.262295082,18.0327868852,162.295081967,109.836065574,-73.7704918033,-73.7704918033,-73.7704918033,70.4918032787,-8.19672131148,-100.0,-100.0,136.06557377,162.295081967,136.06557377,44.262295082,-100.0,-100.0,162.295081967,-73.7704918033,70.4918032787,188.524590164,-100.0,-8.19672131148,-8.19672131148,-8.19672131148,18.0327868852,162.295081967,-100.0,-8.19672131148,18.0327868852,-73.7704918033,-8.19672131148,-8.19672131148,-73.7704918033
p058,f,sup,-6.61478599222,-50.1945525292,49.4163424125,43.1906614786,-56.420233463,-37.7431906615,-100.0,-87.5486381323,68.093385214,180.155642023,18.2879377432,-19.0661478599,-6.61478599222,36.9649805447,5.83657587549,-6.61478599222,-62.6459143969,-19.0661478599,111.673151751,30.7392996109,-31.5175097276,-31.5175097276,-31.5175097276,61.8677042802,-62.6459143969,105.447470817,-62.6459143969,-12.8404669261,-50.1945525292,161.478599222,5.83657587549,-62.6459143969,5.83657587549,43.1906614786,-31.5175097276,-100.0,-25.2918287938,30.7392996109,61.8677042802,12.0622568093,-100.0,-43.9688715953,-56.420233463,12.0622568093,24.513618677,-6.61478599222,5.83657587549,86.7704280156
p058,m,ang,-100.0,-71.1711711712,145.045045045,87.3873873874,-13.5135135135,-71.1711711712,44.1441441441,-13.5135135135,-100.0,44.1441441441,58.5585585586,116.216216216,-42.3423423423,202.702702703,-71.1711711712,-42.3423423423,44.1441441441,-13.5135135135,116.216216216,87.3873873874,-71.1711711712,-100.0,130.630630631,-100.0,44.1441441441,29.7297297297,44.1441441441,15.3153153153,-13.5135135135,-42.3423423423,173.873873874,29.7297297297,145.045045045,-71.1711711712,101.801801802,-71.1711711712,-71.1711711712,-100.0,116.216216216,-71.1711711712,-100.0,-71.1711711712,-71.1711711712,-100.0,-71.1711711712,29.7297297297,-100.0,-42.3423423423
p058,m,dis,65.5172413793,-56.442831216,-100.0,-100.0,4.53720508167,-56.442831216,13.2486388385,-39.0199637024,-100.0,56.8058076225,-100.0,-12.8856624319,-100.0,-39.0199637024,222.323049002,65.5172413793,-100.0,-100.0,-56.442831216,74.2286751361,-47.7313974592,-100.0,204.900181488,39.3829401089,74.2286751361,56.8058076225,109.074410163,161.343012704,-4.17422867514,135.208711434,126.497277677,4.53720508167,-4.17422867514,65.5172413793,4.53720508167,4.53720508167,-39.0199637024,-56.442831216,-56.442831216,-100.0,4.53720508167,39.3829401089,-100.0,74.2286751361,30.6715063521,-56.442831216,-12.8856624319,-100.0
p058,m,fea,15.0684931507,-50.6849315068,-100.0,-91.7808219178,-9.58904109589,-34.2465753425,56.1643835616,97.2602739726,23.2876712329,-9.58904109589,-100.0,-34.2465753425,-100.0,23.2876712329,39.7260273973,80.8219178082,39.7260273973,-34.2465753425,15.0684931507,-58.904109589,-34.2465753425,-100.0,-17.8082191781,-100.0,23.2876712329,-91.7808219178,-58.904109589,47.9452054795,-1.3698630137,-1.3698630137,146.575342466,-17.8082191781,56.1643835616,-9.58904109589,302.739726027,220.547945205,-42.4657534247,15.0684931507,-34.2465753425,-58.904109589,-17.8082191781,146.575342466,-58.904109589,-34.2465753425,-17.8082191781,-17.8082191781,-9.58904109589,-1.3698630137
p058,m,hap,-58.9743589744,-58.9743589744,36.7521367521,-11.1111111111,-11.1111111111,-100.0,70.9401709402,91.452991453,-100.0,-11.1111111111,-100.0,36.7521367521,2.5641025641,194.017094017,57.264957265,64.1025641026,16.2393162393,84.6153846154,16.2393162393,77.7777777778,-31.6239316239,-65.811965812,98.2905982906,-79.4871794872,2.5641025641,-45.2991452991,-100.0,-100.0,132.478632479,16.2393162393,9.40170940171,77.7777777778,16.2393162393,-31.6239316239,-100.0,-72.6495726496,-38.4615384615,118.803418803,132.478632479,-4.2735042735,-72.6495726496,-65.811965812,-11.1111111111,43.5897435897,-100.0,-38.4615384615,-79.4871794872,91.452991453
p058,m,ntr,-100.0,-100.0,34.0782122905,-100.0,-100.0,-100.0,-100.0,302.234636872,-100.0,-100.0,-100.0,248.603351955,168.156424581,114.525139665,-100.0,-100.0,34.0782122905,168.156424581,114.525139665,34.0782122905,248.603351955,-100.0,168.156424581,-100.0,34.0782122905,114.525139665,-100.0,-100.0,34.0782122905,-100.0,302.234636872,114.525139665,-100.0,-100.0,-100.0,114.525139665,-100.0,34.0782122905,302.234636872,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,114.525139665
p058,m,sad,94.5945945946,418.918918919,-100.0,224.324324324,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,418.918918919,-100.0,-100.0,94.5945945946,-100.0,-100.0,-100.0,-100.0,-100.0,94.5945945946,-100.0,-100.0,-100.0,-100.0,418.918918919,-100.0,94.5945945946,-100.0,-100.0,-100.0,-100.0,-100.0,354.054054054,-100.0,-100.0,-100.0,-100.0,94.5945945946,-100.0,-100.0,224.324324324,224.324324324,548.648648649,94.5945945946,-100.0,-100.0
p058,m,sup,-24.2105263158,9.47368421053,-41.0526315789,-32.6315789474,-66.3157894737,-100.0,85.2631578947,-7.36842105263,102.105263158,51.5789473684,-66.3157894737,-24.2105263158,26.3157894737,-100.0,-49.4736842105,-49.4736842105,-66.3157894737,152.631578947,295.789473684,-100.0,-15.7894736842,43.1578947368,-100.0,26.3157894737,76.8421052632,-100.0,-100.0,-100.0,68.4210526316,304.210526316,-7.36842105263,-49.4736842105,-32.6315789474,-66.3157894737,-100.0,-24.2105263158,9.47368421053,26.3157894737,-66.3157894737,43.1578947368,-49.4736842105,-15.7894736842,-66.3157894737,17.8947368421,169.473684211,102.105263158,-7.36842105263,17.8947368421
p059,f,ang,-2.17391304348,56.5217391304,-34.7826086957,-100.0,10.8695652174,36.9565217391,76.0869565217,-100.0,-47.8260869565,-47.8260869565,56.5217391304,-41.3043478261,-28.2608695652,-47.8260869565,-21.7391304348,10.8695652174,4.34782608696,167.391304348,108.695652174,-28.2608695652,200.0,226.086956522,-8.69565217391,43.4782608696,17.3913043478,23.9130434783,-60.8695652174,36.9565217391,-2.17391304348,115.217391304,10.8695652174,-100.0,-47.8260869565,-34.7826086957,-8.69565217391,63.0434782609,-86.9565217391,30.4347826087,30.4347826087,-86.9565217391,-34.7826086957,4.34782608696,-41.3043478261,-47.8260869565,-86.9565217391,4.34782608696,-86.9565217391,-100.0
p059,f,dis,39.4673123487,27.8450363196,16.2227602906,-100.0,-100.0,178.934624697,-100.0,16.2227602906,27.8450363196,-100.0,-100.0,330.024213075,-100.0,155.690072639,51.0895883777,39.4673123487,-100.0,-100.0,27.8450363196,178.934624697,-100.0,-100.0,51.0895883777,-100.0,39.4673123487,-100.0,-100.0,16.2227602906,39.4673123487,457.869249395,190.556900726,167.312348668,-100.0,-100.0,-100.0,-100.0,-100.0,39.4673123487,-100.0,-100.0,-100.0,51.0895883777,-100.0,-100.0,-100.0,51.0895883777,39.4673123487,167.312348668
p059,f,fea,-100.0,-3.61445783133,150.602409639,-80.7228915663,-100.0,-100.0,-80.7228915663,-22.8915662651,-22.8915662651,150.602409639,169.879518072,-100.0,-61.4457831325,131.325301205,15.6626506024,-3.61445783133,-61.4457831325,92.7710843373,-80.7228915663,73.4939759036,-80.7228915663,-42.1686746988,-100.0,-22.8915662651,112.048192771,246.987951807,-42.1686746988,-100.0,112.048192771,189.156626506,-22.8915662651,-42.1686746988,-100.0,-100.0,208.43373494,-100.0,15.6626506024,34.9397590361,34.9397590361,-80.7228915663,-61.4457831325,-3.61445783133,-3.61445783133,54.2168674699,150.602409639,-100.0,-22.8915662651,-100.0
p059,f,hap,-56.3068920676,81.0143042913,81.0143042913,-12.6137841352,6.11183355007,-56.3068920676,-50.0650195059,-100.0,-12.6137841352,62.288686606,-37.5812743823,-100.0,-100.0,-6.37191157347,49.8049414824,112.2236671,18.5955786736,49.8049414824,-6.37191157347,-62.5487646294,12.3537061118,174.642392718,87.2561768531,-75.0325097529,-100.0,12.3537061118,31.0793237971,-56.3068920676,-68.7906371912,49.8049414824,105.981794538,43.5630689207,31.0793237971,-6.37191157347,-25.0975292588,130.949284785,-12.6137841352,18.5955786736,-87.5162548765,-50.0650195059,-56.3068920676,99.7399219766,-93.7581274382,-25.0975292588,68.5305591678,-50.0650195059,-62.5487646294,43.5630689207
p059,f,ntr,249.090909091,30.9090909091,-56.3636363636,-56.3636363636,-100.0,74.5454545455,-12.7272727273,-12.7272727273,30.9090909091,205.454545455,-100.0,-100.0,118.181818182,-100.0,-100.0,30.9090909091,-100.0,30.9090909091,-100.0,-12.7272727273,-100.0,-100.0,-56.3636363636,-56.3636363636,74.5454545455,-12.7272727273,-12.7272727273,-12.7272727273,74.5454545455,74.5454545455,161.818181818,-56.3636363636,-100.0,161.818181818,118.181818182,30.9090909091,-12.7272727273,-12.7272727273,-12.7272727273,30.9090909091,-12.7272727273,-100.0,-56.3636363636,-100.0,74.5454545455,118.181818182,74.5454545455,-100.0
