,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p038,-27.2991639404,26.4994547437,43.5114503817,36.5718251214,80.1526717557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.8831168831,4.63821892393,75.3246753247,34.5926800472,9.09090909091
p039,-25.2538930264,-5.75490859851,195.734597156,53.0374838432,59.2417061611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.4547580079,12.2281973346,-17.5122749591,24.2672221396,0.163666121113
p040,-45.2716297787,-13.0784708249,204.225352113,81.3060179257,98.5915492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.083669626,8.47457627119,-66.1016949153,-51.5151515152,-20.9039548023
p041,-18.5909980431,-29.5499021526,212.328767123,76.3387297634,84.9315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2576832151,-5.16717325228,-29.0780141844,-17.4725983237,-20.5673758865
p042,45.896656535,-48.9361702128,-23.4042553191,-7.15667311412,27.6595744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,14.2857142857,-100.0,-27.2727272727,0.0,0.0,0.0,0.0,0.0,0.0,-7.25995316159,32.0843091335,-77.868852459,-23.0998509687,-25.0
p043,16.7434715822,-55.7603686636,-3.22580645161,36.0703812317,45.1612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17849956884,7.61713135959,18.3098591549,-20.9804280227,15.8953722334
p044,21.9047619048,-2.85714285714,60.0,-20.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,71.4285714286,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,-44.4298820446,76.1467889908,26.6055045872,-10.9257714762,-36.6972477064
p045,37.8497790869,-34.6097201767,5.15463917526,-10.0281162137,8.24742268041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.6613023026,22.4065362714,-54.2461005199,-15.2985662518,-24.0901213172
p046,23.5978835979,-69.5238095238,15.5555555556,61.6161616162,64.4444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7679107679,26.1261261261,2.7027027027,-21.3759213759,-21.6216216216
p047,-14.8459383754,-100.0,370.588235294,122.459893048,205.882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.380952381,14.2857142857,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,-18.1036291168,36.4380113279,-73.5682819383,-14.7777332799,-25.1101321586
