,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27,nan,AU1,AU2,AU5,AU25+26+27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p064,0.0,0.0,0.0,0.0,0.0,-35.4037267081,-47.8260869565,-82.6086956522,30.4347826087,73.9130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52504638219,-37.6623376623,-29.8701298701,16.8831168831,4.93506493506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p065,0.0,0.0,0.0,0.0,0.0,-8.57142857143,-100.0,-100.0,140.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7920555157,54.7738693467,84.9246231156,16.5829145729,-15.3098827471,0.0,0.0,0.0,0.0,0.0,-58.4415584416,9.09090909091,-27.2727272727,-100.0,118.181818182
p066,0.0,0.0,0.0,0.0,0.0,-25.3333333333,-100.0,-57.3333333333,68.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.1617250674,-29.2452830189,-18.8679245283,106.603773585,32.0754716981,0.0,0.0,0.0,0.0,0.0,-12.925170068,-4.7619047619,52.380952381,14.2857142857,1.5873015873
p068,0.0,0.0,0.0,0.0,0.0,9.92366412214,-2.29007633588,-38.9312977099,31.2977099237,-8.80407124682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9097744361,20.0,-20.0,-65.2631578947,-13.2631578947,0.0,0.0,0.0,0.0,0.0,-23.8095238095,-100.0,-11.1111111111,-100.0,77.7777777778
p069,0.0,0.0,0.0,0.0,0.0,11.9533527697,-100.0,-100.0,120.408163265,4.48979591837,0.0,0.0,0.0,0.0,0.0,-14.2857142857,-100.0,100.0,200.0,-60.0,-22.3300970874,66.9902912621,32.0388349515,105.825242718,-16.1165048544,0.0,0.0,0.0,0.0,0.0,11.0933758978,20.6703910615,-100.0,40.782122905,-5.25139664804
p070,0.0,0.0,0.0,0.0,0.0,-54.2857142857,20.0,140.0,140.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.88912579957,-23.2409381663,-57.3560767591,45.842217484,23.4968017058,0.0,0.0,0.0,0.0,0.0,-55.6503198294,150.746268657,-100.0,-100.0,91.0447761194
p071,0.0,0.0,0.0,0.0,0.0,-39.0476190476,140.0,113.333333333,-20.0,6.66666666667,-23.8095238095,0.0,-100.0,100.0,33.3333333333,0.0,0.0,0.0,0.0,0.0,-1.0582010582,-44.4444444444,-40.7407407407,58.3333333333,5.18518518519,0.0,0.0,0.0,0.0,0.0,-54.2857142857,260.0,60.0,20.0,28.0
p072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.1957462827,47.0355731225,61.2648221344,54.9407114625,-12.7272727273,0.0,0.0,0.0,0.0,0.0,50.3759398496,-100.0,-100.0,-100.0,9.47368421053
p073,0.0,0.0,0.0,0.0,0.0,-17.7142857143,-63.0769230769,-68.0,199.076923077,2.4,-100.0,-100.0,-100.0,-100.0,220.0,0.0,0.0,0.0,0.0,0.0,46.7669172932,22.1052631579,-57.8947368421,1.05263157895,-44.9824561404,0.0,0.0,0.0,0.0,0.0,-8.57142857143,140.0,-100.0,-100.0,28.0
p074,0.0,0.0,0.0,0.0,0.0,-7.48299319728,-57.1428571429,-23.8095238095,14.2857142857,29.5238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.4979114453,-68.4210526316,2.92397660819,47.3684210526,44.0935672515,0.0,0.0,0.0,0.0,0.0,-23.8095238095,100.0,33.3333333333,-100.0,6.66666666667
