,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5,nan,AU1,AU2,AU20+25,AU5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p053,0.0,0.0,0.0,0.0,0.0,-4.45752733389,7.31707317073,-6.34146341463,-31.7073170732,95.1219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p054,0.0,0.0,0.0,0.0,0.0,-20.0495560603,-44.9101796407,-23.3532934132,47.3053892216,108.383233533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3448275862,65.8536585366,-45.3658536585,17.0731707317,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p055,0.0,0.0,0.0,0.0,0.0,-8.72532071695,17.1503957784,41.8469656992,-3.43007915567,42.4802110818,-1.58434296365,29.7297297297,3.78378378378,78.3783783784,-100.0,24.1379310345,-100.0,-100.0,50.0,-100.0,7.09939148073,-57.6470588235,-37.8823529412,-4.70588235294,12.9411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p056,0.0,0.0,0.0,0.0,0.0,-24.0248728095,3.27868852459,-1.6393442623,48.7704918033,54.9180327869,-5.41871921182,71.4285714286,174.285714286,-14.2857142857,-100.0,0.0,0.0,0.0,0.0,0.0,-9.71786833856,-63.6363636364,-12.7272727273,100.0,-63.6363636364,0.0,0.0,0.0,0.0,0.0,-17.2413793103,-100.0,20.0,50.0,50.0
p057,0.0,0.0,0.0,0.0,0.0,-27.7859139928,-67.5675675676,-11.0424710425,-11.9691119691,256.756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1561866126,-33.8235294118,9.41176470588,21.3235294118,63.2352941176,0.0,0.0,0.0,0.0,0.0,-12.3732251521,-29.4117647059,-43.5294117647,94.1176470588,-64.7058823529
p058,0.0,0.0,0.0,0.0,0.0,-4.20406235239,-36.301369863,3.56164383562,8.90410958904,39.7260273973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.2968881413,-2.43902439024,126.341463415,-12.1951219512,85.3658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p059,0.0,0.0,0.0,0.0,0.0,1.42977291842,-48.7804878049,25.8536585366,6.09756097561,-48.7804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80628411663,-35.1351351351,-62.9343629344,-49.0347490347,145.55984556,0.0,0.0,0.0,0.0,0.0,-9.71786833856,-100.0,-12.7272727273,118.181818182,-100.0
p060,0.0,0.0,0.0,0.0,0.0,-13.6080740118,34.6341463415,40.487804878,-12.1951219512,69.756097561,32.4137931034,-100.0,-100.0,20.0,-100.0,0.0,0.0,0.0,0.0,0.0,-13.4966453425,60.1809954751,49.8642533937,-17.1945701357,65.6108597285,0.0,0.0,0.0,0.0,0.0,-66.8965517241,-100.0,-100.0,380.0,-100.0
p061,-17.2413793103,200.0,20.0,50.0,-100.0,-9.42023493748,13.4065934066,18.1538461538,-3.73626373626,42.4175824176,32.4137931034,20.0,-100.0,-40.0,-100.0,-20.4995927233,60.6299212598,20.9448818898,93.7007874016,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p062,0.0,0.0,0.0,0.0,0.0,-24.0248728095,-1.6393442623,-100.0,60.6557377049,129.508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4395714764,-41.7475728155,-44.0776699029,-20.3883495146,117.475728155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
